Substation Name,Min Voltage (kV),Max Voltage (kV),Substation Owner,Substation Status,Type,Latitude (Degrees),Longitude (Degrees),County,Owner Source,State,Substation ID
Tap140486,115.0,115.0,NOT AVAILABLE,In Service,Tap,43.146303,-78.50137,Niagara,Not Available,NY,or:electric_substation:70585
Darlngto,138.0,138.0,Orange and Rockland Utilities,In Service,Substation,41.064841,-74.170506,Bergen,Estimated,NJ,or:electric_substation:70586
Davisville #84,34.0,34.0,NOT AVAILABLE,Not Available,Substation,41.600292,-71.434618,Washington,Not Available,RI,or:electric_substation:70591
Creedmoor,,,Consolidated Edison Company of New York,Not Available,Substation,40.734041,-73.725193,Queens,Estimated,NY,or:electric_substation:70599
Tap140488,115.0,115.0,NOT AVAILABLE,In Service,Tap,42.830933,-78.780677,Erie,Not Available,NY,or:electric_substation:70610
Merrilcr,120.0,120.0,Jersey Central Power & Lt Co,In Service,Substation,40.771666,-75.145364,Warren,Estimated,NJ,or:electric_substation:70611
Unknown135513,,,NOT AVAILABLE,Not Available,Substation,40.720422,-73.722995,Nassau,Not Available,NY,or:electric_substation:70617
Unknown145483,,,NOT AVAILABLE,In Service,Substation,42.942338,-75.437366,Oneida,Not Available,NY,or:electric_substation:7063
Unknown132265,,,Jersey Central Power & Lt Co,In Service,Substation,40.572346,-74.904476,Hunterdon,Estimated,NJ,or:electric_substation:70636
Unknown135514,,,NOT AVAILABLE,Not Available,Substation,40.710588,-73.765709,Queens,Not Available,NY,or:electric_substation:70638
Floral Park,,,Long Island Power Authority,Not Available,Substation,40.7253,-73.702094,Nassau,Estimated,NY,or:electric_substation:70657
151st Avenue,,,Consolidated Edison Company of New York,Not Available,Substation,40.66686,-73.855055,Queens,Estimated,NY,or:electric_substation:70674
Merck,,,Jersey Central Power & Lt Co,In Service,Substation,40.645876,-74.77609,Hunterdon,Estimated,NJ,or:electric_substation:70683
Tap140678,115.0,115.0,NOT AVAILABLE,In Service,Tap,42.678842,-71.186525,Essex,Not Available,MA,or:electric_substation:7069
160th Avenue,,,Consolidated Edison Company of New York,Not Available,Substation,40.65659,-73.847598,Queens,Estimated,NY,or:electric_substation:70702
Readingt,230.0,230.0,Jersey Central Power & Lt Co,In Service,Substation,40.592929,-74.673375,Somerset,Estimated,NJ,or:electric_substation:70706
Somerset,230.0,230.0,Jersey Central Power & Lt Co,In Service,Substation,40.622945,-74.628399,Somerset,Estimated,NJ,or:electric_substation:70726
Long Island Railroad,,,Long Island Rail Road,Not Available,Substation,40.688859,-73.844463,Queens,Openinfra,NY,or:electric_substation:70727
Somervil,230.0,230.0,Public Service Elec & Gas Co,In Service,Substation,40.558981,-74.615304,Somerset,Estimated,NJ,or:electric_substation:70750
Woodhaven,,,Consolidated Edison Company of New York,Not Available,Substation,40.689826,-73.843957,Queens,Estimated,NY,or:electric_substation:70751
Barclays,69.0,69.0,Public Service Elec & Gas Co,In Service,Substation,40.527242,-74.462069,Middlesex,Estimated,NJ,or:electric_substation:70770
Howard Beach,,,Consolidated Edison Company of New York,Not Available,Substation,40.662861,-73.840014,Queens,Estimated,NY,or:electric_substation:70779
Albany Street,,,NOT AVAILABLE,In Service,Substation,40.503224,-74.447236,Middlesex,Not Available,NJ,or:electric_substation:70792
Centerville,,,Consolidated Edison Company of New York,Not Available,Substation,40.674595,-73.836425,Queens,Estimated,NY,or:electric_substation:70803
Metuchen,138.0,230.0,Amtrak,In Service,Substation,40.539375,-74.363535,Middlesex,Estimated,NJ,or:electric_substation:70812
Stony Creek,230.0,230.0,New York State Elec & Gas Corp,In Service,Substation,42.737566,-78.2392,Wyoming,Estimated,NY,or:electric_substation:7086
Tap139302,115.0,115.0,NOT AVAILABLE,In Service,Tap,42.980621,-75.742598,Madison,Not Available,NY,or:electric_substation:70914
Tap139303,115.0,115.0,NOT AVAILABLE,In Service,Tap,43.013686,-75.715363,Madison,Not Available,NY,or:electric_substation:70931
Tap139304,115.0,115.0,NOT AVAILABLE,In Service,Tap,43.81815,-75.87032,Jefferson,Not Available,NY,or:electric_substation:70952
Middle Road Station,115.0,115.0,National Grid,In Service,Tap,43.938897,-75.830183,Jefferson,Openinfra,NY,or:electric_substation:70969
Tri County,115.0,115.0,NOT AVAILABLE,In Service,Tap,44.071431,-75.820059,Jefferson,Not Available,NY,or:electric_substation:70986
Jack Pl,69.0,138.0,PPL Electric Utilities Corp,In Service,Substation,41.034614,-75.379782,Monroe,Estimated,PA,or:electric_substation:71
Bay St,35.0,35.0,Green Mountain Power Corp,In Service,Substation,44.416911,-72.013918,Caledonia,Openinfra,VT,or:electric_substation:7100
Tap139307,115.0,115.0,NOT AVAILABLE,In Service,Tap,44.029662,-75.7602,Jefferson,Not Available,NY,or:electric_substation:71005
Tap139308,115.0,115.0,NOT AVAILABLE,In Service,Tap,43.997951,-75.651284,Jefferson,Not Available,NY,or:electric_substation:71012
Tap139309,115.0,115.0,NOT AVAILABLE,In Service,Tap,43.334185,-75.751801,Oneida,Not Available,NY,or:electric_substation:71028
Oriskany Falls,,,NOT AVAILABLE,In Service,Substation,42.946284,-75.454781,Oneida,Not Available,NY,or:electric_substation:7105
Tap139310,115.0,115.0,NOT AVAILABLE,In Service,Tap,43.997712,-75.639706,Jefferson,Not Available,NY,or:electric_substation:71051
Glen Park Hydro,115.0,115.0,NOT AVAILABLE,In Service,Tap,43.998265,-75.942589,Jefferson,Not Available,NY,or:electric_substation:71067
Pannell,115.0,345.0,Rochester Gas & Electric Corp,In Service,Substation,43.055457,-77.384203,Monroe,Estimated,NY,or:electric_substation:7108
Pine Avenue,115.0,115.0,NOT AVAILABLE,In Service,Tap,43.999866,-75.776839,Jefferson,Not Available,NY,or:electric_substation:71083
Jaffrey,,,NOT AVAILABLE,In Service,Substation,42.819137,-72.03135,Cheshire,Not Available,NH,or:electric_substation:7109
Prospect,115.0,115.0,Pennsylvania Electric Co,In Service,Substation,40.33392,-78.925875,Cambria,Estimated,PA,or:electric_substation:71091
Poplar,,,NOT AVAILABLE,In Service,Substation,40.260516,-75.643027,Montgomery,Not Available,PA,or:electric_substation:71108
Yarmouth,115.0,115.0,Central Maine Power Co,In Service,Substation,43.751185,-70.15538,Cumberland,Estimated,ME,or:electric_substation:71114
Unknown157419,,,NOT AVAILABLE,In Service,Substation,40.243999,-75.285212,Montgomery,Not Available,PA,or:electric_substation:71119
Crowleys,115.0,115.0,Central Maine Power Co,In Service,Substation,44.05949,-70.155081,Androscoggin,Estimated,ME,or:electric_substation:71129
Wellsboro,,,NOT AVAILABLE,In Service,Substation,41.751675,-77.288049,Tioga,Not Available,PA,or:electric_substation:71131
Topsham,115.0,115.0,Central Maine Power Co,In Service,Substation,43.940052,-69.970829,Sagadahoc,Estimated,ME,or:electric_substation:71139
Tower Hill,,,NOT AVAILABLE,In Service,Substation,41.946442,-76.983827,Tioga,Not Available,PA,or:electric_substation:71143
Riley,115.0,115.0,Central Maine Power Co,In Service,Substation,44.507529,-70.24814,Franklin,Estimated,ME,or:electric_substation:71159
Main Street,,,Pennsylvania Electric Co,In Service,Substation,41.659633,-76.835219,Bradford,Openinfra,PA,or:electric_substation:71164
Livermore Falls,115.0,115.0,Central Maine Power Co,In Service,Substation,44.478341,-70.171601,Androscoggin,Estimated,ME,or:electric_substation:71182
Unknown157423,,,Pennsylvania Electric Co,In Service,Substation,41.744568,-77.075491,Tioga,Openinfra,PA,or:electric_substation:71185
Wyman Hydro,115.0,115.0,Central Maine Power Co,In Service,Substation,45.070992,-69.902934,Somerset,Estimated,ME,or:electric_substation:71199
Unknown155854,,,NOT AVAILABLE,In Service,Substation,42.381905,-71.099538,Middlesex,Not Available,MA,or:electric_substation:7120
Unknown157424,,,NOT AVAILABLE,In Service,Substation,41.677041,-78.640218,McKean,Not Available,PA,or:electric_substation:71203
Station 162,115.0,115.0,New York State Elec & Gas Corp,In Service,Substation,42.700325,-77.996745,Wyoming,Estimated,NY,or:electric_substation:7121
Twomile,115.0,115.0,NOT AVAILABLE,In Service,Substation,41.836731,-78.300699,McKean,Not Available,PA,or:electric_substation:71216
Albion Road,115.0,345.0,Central Maine Power Co,In Service,Substation,44.574053,-69.509005,Kennebec,Estimated,ME,or:electric_substation:71220
Coopers Mills,115.0,345.0,Central Maine Power Co,In Service,Substation,44.296994,-69.556566,Kennebec,Estimated,ME,or:electric_substation:71237
Tapping Ld.Ricerips34.5,115.0,115.0,NOT AVAILABLE,In Service,Tap,44.60563,-69.570017,Kennebec,Not Available,ME,or:electric_substation:71279
Orrington,115.0,115.0,NOT AVAILABLE,In Service,Tap,44.66567,-68.764181,Penobscot,Not Available,ME,or:electric_substation:71304
Edgecomb,35.0,35.0,NOT AVAILABLE,In Service,Substation,44.003214,-69.626607,Lincoln,Not Available,ME,or:electric_substation:71329
Tap139330,34.0,115.0,NOT AVAILABLE,In Service,Tap,42.166055,-77.122798,Steuben,Not Available,NY,or:electric_substation:71342
Tapping Sullivan Pk,115.0,115.0,NOT AVAILABLE,In Service,Tap,42.165104,-77.12045,Steuben,Not Available,NY,or:electric_substation:71366
Sheepscot,35.0,35.0,NOT AVAILABLE,In Service,Substation,44.056048,-69.623025,Lincoln,Not Available,ME,or:electric_substation:71377
Tap139332,,,NOT AVAILABLE,In Service,Tap,42.148417,-77.06042,Steuben,Not Available,NY,or:electric_substation:71389
Unknown136780,,,Versant Power,In Service,Substation,44.627453,-67.398899,Washington,Openinfra,ME,or:electric_substation:71398
Tap139333,,,NOT AVAILABLE,In Service,Tap,42.146265,-77.045266,Steuben,Not Available,NY,or:electric_substation:71406
Tap139334,34.0,34.0,NOT AVAILABLE,In Service,Tap,42.148213,-77.087019,Steuben,Not Available,NY,or:electric_substation:71434
Epping Tap,115.0,115.0,Versant Power,In Service,Substation,44.67274,-67.77881,Washington,Estimated,ME,or:electric_substation:71447
Tap139335,34.0,115.0,NOT AVAILABLE,In Service,Tap,42.158546,-77.104973,Steuben,Not Available,NY,or:electric_substation:71461
Unknown145487,115.0,115.0,NOT AVAILABLE,In Service,Substation,42.473167,-75.065754,Otsego,Not Available,NY,or:electric_substation:7147
Tap140322,115.0,115.0,NOT AVAILABLE,In Service,Tap,44.550447,-75.109292,St. Lawrence,Not Available,NY,or:electric_substation:71487
Ld.Harringt34.5,115.0,115.0,Versant Power,In Service,Substation,44.622183,-67.797892,Washington,Estimated,ME,or:electric_substation:71489
Saltsbur,138.0,138.0,West Penn Power Co,In Service,Substation,40.50229,-79.473861,Westmoreland,Openinfra,PA,or:electric_substation:715
Rochester #80,115.0,345.0,Rochester Gas & Electric Corp,In Service,Substation,43.053778,-77.67269,Monroe,Estimated,NY,or:electric_substation:7150
Ld.Deblois 34.5,115.0,115.0,Versant Power,In Service,Substation,44.700462,-67.957016,Washington,Estimated,ME,or:electric_substation:71519
Tap140323,115.0,115.0,NOT AVAILABLE,In Service,Tap,44.550399,-75.109233,St. Lawrence,Not Available,NY,or:electric_substation:71521
Tap140679,115.0,115.0,NOT AVAILABLE,In Service,Tap,42.507664,-71.186396,Middlesex,Not Available,MA,or:electric_substation:7153
Tap140324,115.0,115.0,NOT AVAILABLE,In Service,Tap,44.520383,-75.184844,St. Lawrence,Not Available,NY,or:electric_substation:71554
Station 182,115.0,115.0,NYSEG,In Service,Substation,42.701336,-77.997023,Wyoming,Openinfra,NY,or:electric_substation:7156
Waltham Road,115.0,115.0,Versant Power,In Service,Substation,44.58039,-68.43369,Hancock,Estimated,ME,or:electric_substation:71560
Tap140325,115.0,115.0,NOT AVAILABLE,In Service,Tap,44.520323,-75.184815,St. Lawrence,Not Available,NY,or:electric_substation:71572
Meadow Road,115.0,115.0,NOT AVAILABLE,In Service,Tap,44.202401,-69.188928,Knox,Not Available,ME,or:electric_substation:71599
Tap156235,115.0,115.0,NOT AVAILABLE,In Service,Tap,42.149572,-78.73082,Cattaraugus,Not Available,NY,or:electric_substation:71603
Tap140326,115.0,115.0,NOT AVAILABLE,In Service,Tap,43.068423,-75.052008,Herkimer,Not Available,NY,or:electric_substation:71606
Tap156236,115.0,115.0,NOT AVAILABLE,In Service,Tap,42.149585,-78.730561,Cattaraugus,Not Available,NY,or:electric_substation:71620
Belfast,115.0,115.0,NOT AVAILABLE,In Service,Tap,44.453697,-69.038531,Waldo,Not Available,ME,or:electric_substation:71621
Tap156237,115.0,115.0,NOT AVAILABLE,In Service,Tap,42.908797,-78.700149,Erie,Not Available,NY,or:electric_substation:71628
Tap140327,115.0,115.0,NOT AVAILABLE,In Service,Tap,43.068449,-75.051766,Herkimer,Not Available,NY,or:electric_substation:71632
Tap156238,115.0,115.0,NOT AVAILABLE,In Service,Tap,42.896131,-78.768403,Erie,Not Available,NY,or:electric_substation:71638
Ilion Municipal Tap,115.0,115.0,Village of Clinton,In Service,Tap,43.020777,-75.041142,Herkimer,Openinfra,NY,or:electric_substation:71647
Park Street,115.0,115.0,NOT AVAILABLE,In Service,Tap,44.110008,-69.13686,Knox,Not Available,ME,or:electric_substation:71654
Tap140329,115.0,115.0,NOT AVAILABLE,In Service,Tap,43.055069,-74.967687,Herkimer,Not Available,NY,or:electric_substation:71663
North Broadway,115.0,115.0,NOT AVAILABLE,In Service,Tap,42.916943,-78.724333,Erie,Not Available,NY,or:electric_substation:71670
West Waterville,35.0,35.0,NOT AVAILABLE,In Service,Substation,44.5515,-69.659902,Kennebec,Not Available,ME,or:electric_substation:71672
Trenton,115.0,115.0,NOT AVAILABLE,In Service,Substation,44.529169,-68.381549,Hancock,Not Available,ME,or:electric_substation:71683
Tap140330,115.0,115.0,NOT AVAILABLE,In Service,Tap,43.055144,-74.967672,Herkimer,Not Available,NY,or:electric_substation:71688
Tap156240,115.0,115.0,NOT AVAILABLE,In Service,Tap,42.918365,-78.768634,Erie,Not Available,NY,or:electric_substation:71693
Tap156241,115.0,115.0,NOT AVAILABLE,In Service,Tap,42.918222,-78.768682,Erie,Not Available,NY,or:electric_substation:71706
Puddledock Rd,115.0,115.0,Central Maine Power Co,In Service,Substation,44.331399,-69.854135,Kennebec,Estimated,ME,or:electric_substation:71707
Tap140331,115.0,115.0,NOT AVAILABLE,In Service,Tap,42.693917,-74.964643,Otsego,Not Available,NY,or:electric_substation:71708
Washington County,115.0,115.0,Versant Power,In Service,Substation,44.675501,-67.546234,Washington,Estimated,ME,or:electric_substation:71725
Tap140332,115.0,115.0,NOT AVAILABLE,In Service,Tap,42.663432,-74.968916,Otsego,Not Available,NY,or:electric_substation:71730
Delhi Tap,115.0,115.0,NOT AVAILABLE,In Service,Tap,42.277522,-74.934579,Delaware,Not Available,NY,or:electric_substation:71737
Tap156242,115.0,115.0,NOT AVAILABLE,In Service,Tap,42.960411,-78.76304,Erie,Not Available,NY,or:electric_substation:71738
Tap140335,115.0,115.0,NOT AVAILABLE,In Service,Tap,44.67889,-74.971523,St. Lawrence,Not Available,NY,or:electric_substation:71746
Ellsworth,115.0,115.0,Versant Power,In Service,Substation,44.570137,-68.458715,Hancock,Estimated,ME,or:electric_substation:71749
Tap156243,115.0,115.0,NOT AVAILABLE,In Service,Tap,42.960619,-78.762884,Erie,Not Available,NY,or:electric_substation:71753
Tap140336,115.0,115.0,NOT AVAILABLE,In Service,Tap,44.678684,-74.971528,St. Lawrence,Not Available,NY,or:electric_substation:71764
Bizer Creek,115.0,115.0,NOT AVAILABLE,In Service,Tap,42.993784,-78.801724,Erie,Not Available,NY,or:electric_substation:71771
Tap140337,115.0,115.0,NOT AVAILABLE,In Service,Tap,44.715149,-74.994786,St. Lawrence,Not Available,NY,or:electric_substation:71774
Boggy Brook,115.0,115.0,Versant Power,In Service,Substation,44.577126,-68.454012,Hancock,Estimated,ME,or:electric_substation:71777
Tap156245,115.0,115.0,NOT AVAILABLE,In Service,Tap,42.97948,-78.915407,Erie,Not Available,NY,or:electric_substation:71789
Bowman Street,115.0,115.0,Central Maine Power Co,In Service,Substation,44.254399,-69.803626,Kennebec,Estimated,ME,or:electric_substation:71793
POTDM PA,115.0,115.0,NOT AVAILABLE,In Service,Tap,44.71896,-74.984552,St. Lawrence,Not Available,NY,or:electric_substation:71804
North Augusta,115.0,115.0,Central Maine Power Co,In Service,Substation,44.363579,-69.797583,Kennebec,Estimated,ME,or:electric_substation:71806
Raymondville,115.0,115.0,NOT AVAILABLE,In Service,Tap,44.813934,-74.965307,St. Lawrence,Not Available,NY,or:electric_substation:71807
Tap156246,115.0,115.0,NOT AVAILABLE,In Service,Tap,42.978119,-78.914336,Erie,Not Available,NY,or:electric_substation:71810
Norfolk,115.0,115.0,NOT AVAILABLE,In Service,Tap,44.766387,-75.000028,St. Lawrence,Not Available,NY,or:electric_substation:71812
Tap140341,115.0,115.0,NOT AVAILABLE,In Service,Tap,44.911233,-74.88325,St. Lawrence,Not Available,NY,or:electric_substation:71818
ARSENAL19TP,115.0,115.0,NOT AVAILABLE,In Service,Tap,42.724888,-73.722126,Albany,Not Available,NY,or:electric_substation:71823
Browns Crossing,115.0,115.0,Central Maine Power Co,In Service,Substation,44.252864,-69.77503,Kennebec,Estimated,ME,or:electric_substation:71824
Tap140342,115.0,115.0,NOT AVAILABLE,In Service,Tap,44.911341,-74.883084,St. Lawrence,Not Available,NY,or:electric_substation:71827
Tap140343,115.0,115.0,NOT AVAILABLE,In Service,Tap,44.805425,-74.997963,St. Lawrence,Not Available,NY,or:electric_substation:71834
Tap156248,115.0,115.0,NOT AVAILABLE,In Service,Tap,42.724972,-73.722156,Albany,Not Available,NY,or:electric_substation:71840
Augusta East Side,115.0,115.0,Central Maine Power Co,In Service,Substation,44.329423,-69.746219,Kennebec,Estimated,ME,or:electric_substation:71845
Tap140344,115.0,115.0,NOT AVAILABLE,In Service,Tap,43.882902,-75.394977,Lewis,Not Available,NY,or:electric_substation:71846
North Avenue,345.0,345.0,Public Service Elec & Gas Co,In Service,Substation,40.669202,-74.174234,Union,Estimated,NJ,or:electric_substation:71852
Winslow,115.0,115.0,Central Maine Power Co,In Service,Substation,44.569556,-69.603233,Kennebec,Estimated,ME,or:electric_substation:71857
Tap140345,115.0,115.0,NOT AVAILABLE,In Service,Tap,43.88306,-75.394939,Lewis,Not Available,NY,or:electric_substation:71862
Saddle Brook,230.0,230.0,Public Service Elec & Gas Co,In Service,Substation,40.889048,-74.101109,Bergen,Estimated,NJ,or:electric_substation:71864
